identifier,inorganic_cbm_gamma,inorganic_cbm_z,inorganic_vbm_gamma,inorganic_vbm_z,organic_LUMO,organic_HOMO,alignment_type
768,2.2836510089765025,2.2836510089765025,0.06275100897650254,0.06275100897650254,4.6127510089765025,-0.5906489910234974,Ia
942,2.625926008972684,2.625926008972684,-0.014173991027315869,-0.014173991027315869,3.795526008972684,-0.21027399102731592,Ia
979,2.382376008970798,2.382376008970798,0.07687600897079816,0.07687600897079816,4.471176008970798,-0.5464239910292018,Ia
1190,2.365276008958039,2.365276008958039,0.02137600895803915,0.02137600895803915,4.425576008958039,-0.303923991041961,Ia
1204,2.5778260089684464,2.5778260089684464,0.07702600896844658,0.07702600896844658,3.9837260089684468,-0.45907399103155344,Ia
1212,2.4427260089612055,2.4427260089612055,0.08262600896120553,0.08262600896120553,4.437926008961205,0.025326008961205515,Ia
1667,2.575101008973313,2.6228010089733127,-0.2551989910266873,0.15850100897331265,1.966601008973313,-4.640298991026688,IIb
1668,2.700901008981136,2.665901008981136,-0.22799899101886412,0.039501008981135954,1.8534010089811361,-4.748498991018865,IIb
1672,2.4657510089685166,2.4611510089685167,-0.03514899103148361,0.22625100896851646,2.2207510089685165,-4.293248991031484,IIb
1673,2.526976008962975,2.291076008962975,-0.16292399103702493,0.30627600896297513,2.251676008962975,-4.276523991037026,IIb
1674,2.5974260089667704,2.5367260089667703,-0.15107399103322983,0.15812600896677032,1.7692260089667702,-4.24807399103323,IIb
1675,2.5970760089750358,2.490076008975036,-0.1542239910249643,0.18357600897503568,1.859776008975036,-3.973923991024964,IIb
1676,2.6128260089639297,2.5804260089639297,-0.07287399103607028,0.07802600896392964,2.38442600896393,-3.68337399103607,IIb
1678,2.478676008978342,2.434276008978342,-0.14532399102165816,0.12267600897834186,2.186576008978342,-4.060123991021658,IIb
1680,2.7072760089640693,2.3959760089640696,-0.057323991035930666,0.12997600896406936,1.4619760089640694,-4.637823991035932,IIb
1681,2.683451008953918,2.644151008953918,-0.185648991046082,0.06465100895391795,2.039751008953918,-4.319048991046083,IIb
1822,2.5772260089597623,2.5772260089597623,0.22172600895976202,0.22172600895976202,4.150126008959762,-0.606473991040238,Ia
1823,2.5624010089726843,2.5624010089726843,0.09260100897268408,0.09260100897268408,3.973501008972684,-0.7398989910273158,Ia
1824,2.3399010089704024,2.3399010089704024,0.06860100897040233,0.06860100897040233,3.8982010089704024,-0.6322989910295976,Ia
1825,2.6262260089863747,2.5916260089863745,-0.08587399101362547,0.07432600898637454,3.0714260089863745,-2.7264739910136253,Ia
1826,2.5879010089648378,2.5879010089648378,-0.029298991035162314,-0.029298991035162314,4.659401008964838,-1.400798991035162,Ia
1827,2.4499010089814153,2.4499010089814153,-0.06309899101858474,-0.06309899101858474,4.811801008981415,-1.2284989910185846,Ia
1828,2.6148760089708913,2.6148760089708913,-0.14342399102910874,-0.14342399102910874,4.375476008970891,-1.7500239910291087,Ia
1829,2.490476008969634,2.483676008969634,-0.007323991030365962,0.028376008969633992,4.463476008969634,-1.6729239910303657,Ia
1830,2.4195260089695876,2.3912260089695874,0.5150260089695875,0.6766260089695875,4.635426008969588,-1.2643739910304124,Ia
1831,2.532476008963697,2.532476008963697,0.22797600896369685,0.22797600896369685,4.124476008963697,-1.6834239910363031,Ia
1832,2.583751008973895,2.583751008973895,0.3357510089738948,0.3357510089738948,4.007651008973895,-1.5764489910261053,Ia
1833,2.358451008971683,2.358451008971683,0.037151008971683,0.037151008971683,4.829951008971682,-1.2815489910283167,Ia
1834,2.3728260089616247,2.3728260089616247,0.16752600896162462,0.16752600896162462,4.440426008961625,-1.9308739910383754,Ia
1835,2.4529510089664908,2.4529510089664908,0.08555100896649082,0.08555100896649082,4.190151008966491,-1.763248991033509,Ia
1836,2.295301008988354,2.295301008988354,0.07970100898835364,0.07970100898835364,4.174001008988354,-1.8934989910116462,Ia
1837,2.462376008962486,2.462376008962486,0.07767600896248616,0.07767600896248616,4.265376008962486,-1.5396239910375136,Ia
1838,2.4881510089721486,2.4881510089721486,0.03995100897214865,0.03995100897214865,4.291251008972148,-1.729448991027851,Ia
1839,2.52700100897308,2.52700100897308,-0.06819899102692006,-0.06819899102692006,4.11490100897308,-1.8804989910269199,Ia
1840,2.5851260089728707,2.5851260089728707,-0.050073991027129616,-0.050073991027129616,4.24112600897287,-1.6125739910271295,Ia
1841,2.5866260089566886,2.5866260089566886,-0.0322739910433113,-0.0322739910433113,4.218726008956689,-1.6239739910433113,Ia
1842,2.606251008979273,2.606251008979273,-0.08724899102072681,-0.08724899102072681,4.197551008979273,-1.5437489910207267,Ia
1843,2.493276008966514,2.493276008966514,-0.04912399103348586,-0.04912399103348586,4.226876008966514,-1.1200239910334857,Ia
1844,2.5332760089702395,2.5332760089702395,-0.08782399102976057,-0.08782399102976057,4.265976008970239,-1.4494239910297604,Ia
3410,2.267901008973336,2.267901008973336,0.07200100897333606,0.07200100897333606,4.251401008973336,-0.066598991026664,Ia
3782,2.6783510089757807,2.695251008975781,-0.08074899102421929,0.2945510089757807,2.349351008975781,-4.069948991024219,IIb
3783,2.832726008973825,2.806126008973825,-0.212673991026175,0.09852600897382502,1.862226008973825,-4.100273991026175,IIb
3787,2.66570100896854,2.6228010089685396,-0.07089899103146025,0.11040100896853977,1.7300010089685398,-4.64829899103146,IIb
3883,2.6669010089681207,2.6273010089681206,-0.11969899103187942,0.11630100896812068,2.4886010089681205,-5.17889899103188,IIb
3884,2.6449260089542674,2.5903260089542672,-0.012473991045732769,0.13542600895426715,1.859626008954267,-4.517273991045734,IIb
4302,2.470901008968563,2.470901008968563,-0.040798991031436915,-0.040798991031436915,4.462201008968563,-0.3271989910314369,Ia
4330,2.5541510089706816,2.5541510089706816,-0.05044899102931821,-0.05044899102931821,4.2125510089706815,-0.2593489910293182,Ia
4680,2.51165100896067,2.51165100896067,-0.043648991039329954,-0.043648991039329954,4.72015100896067,-0.24604899103932987,Ia
5127,2.5179760089663277,2.5179760089663277,-0.021323991033672218,-0.021323991033672218,4.265276008966327,-0.021323991033672218,Ia
5665,2.3173010089758272,2.3173010089758272,0.07750100897582735,0.07750100897582735,4.074701008975827,0.013101008975827333,Ia
7959,2.845551008965932,2.7958510089659323,-0.307048991034068,0.10485100896593191,2.4515510089659323,-4.640148991034069,IIb
7960,2.733926008967399,2.717526008967399,-0.17407399103260113,0.24622600896739877,2.1506260089673988,-4.068373991032601,IIb
7971,2.6868010089699137,2.6117010089699138,-0.012898991030086626,0.12530100896991347,1.8693010089699134,-4.802998991030087,IIb
7972,2.7371760089617645,2.6901760089617643,-0.26932399103823557,0.07017600896176435,2.9527760089617643,-4.555023991038237,Ia
7979,2.6677510089745002,2.6154510089745004,-0.0889489910254998,0.14045100897450014,2.0961510089745,-4.0831489910255,IIb
7998,2.93927600895748,2.8831760089574803,-0.34232399104251965,0.012676008957480334,1.6677760089574805,-4.23922399104252,IIb
7999,2.7733010089643724,2.7343010089643722,-0.2361989910356278,0.34700100896437214,2.034101008964372,-3.563298991035628,IIb
8014,2.647776008970845,2.6011760089708447,-0.1935239910291553,0.22927600897084466,1.546576008970845,-3.894323991029155,IIb
8401,2.671701008973173,2.6190010089731732,-0.10409899102682696,0.1868010089731731,1.9955010089731733,-4.127598991026828,IIb
8412,2.6725260089558507,2.6352260089558506,-0.08317399104414958,0.1266260089558504,1.9770260089558507,-4.8845739910441495,IIb
19514,2.506151008973592,2.506151008973592,-0.008648991026407815,-0.008648991026407815,4.378951008973592,-0.5457489910264078,Ia
19521,2.305126008959436,2.305126008959436,0.03322600895943606,0.03322600895943606,4.555326008959436,-0.5571739910405639,Ia
19522,2.357776008985187,2.357776008985187,0.04347600898518722,0.04347600898518722,5.006976008985187,0.2886760089851871,IIa
19710,2.5924760089682604,2.5924760089682604,-0.0622239910317397,-0.0622239910317397,4.09937600896826,-0.7434239910317396,Ia
25870,2.410301008974873,2.410301008974873,0.35010100897487273,0.35010100897487273,4.747501008974873,-0.0016989910251273832,Ia
25881,2.5717510089693545,2.5717510089693545,-0.0855489910306454,-0.0855489910306454,4.430251008969354,-0.3160489910306453,Ia
25887,2.4549760089528467,2.4549760089528467,0.3860760089528469,0.3860760089528469,4.4005760089528465,-0.008523991047152957,Ia
25888,2.385101008965047,2.385101008965047,0.10300100896504716,0.10300100896504716,4.775501008965048,0.1753010089650473,IIa
26060,2.309951008959948,2.309951008959948,0.16535100895994825,0.16535100895994825,4.194451008959948,-0.1374489910400517,Ia
26061,2.617976008971427,2.617976008971427,-0.016923991028573226,-0.016923991028573226,4.329776008971427,-0.016923991028573226,Ia
26099,2.4158260089690984,2.4158260089690984,0.0010260089690985463,0.0010260089690985463,4.461626008969098,0.09682600896909854,IIa
27256,2.6596010089758275,2.6596010089758275,-0.12119899102417275,-0.12119899102417275,2.8404010089758276,0.15010100897582734,IIa
27279,2.6151260089677715,2.6151260089677715,-0.030473991032228587,-0.030473991032228587,3.1543260089677716,-0.11517399103222858,Ia
27280,2.653651008970123,2.653651008970123,-0.04444899102987698,-0.04444899102987698,3.304551008970123,-0.15814899102987712,Ia
27281,2.570351008969867,2.570351008969867,0.0024510089698668303,0.0024510089698668303,3.346051008969867,-0.3291489910301332,Ia
27437,2.355276008961764,2.355276008961764,0.049476008961764406,0.049476008961764406,3.4608760089617645,0.0937760089617643,IIa
29466,2.544851008976782,2.544851008976782,-0.0624489910232181,-0.0624489910232181,4.492451008976782,-0.2578489910232181,Ia
33135,2.621301008971008,2.621301008971008,0.06670100897100772,0.06670100897100772,4.712301008971008,-0.2748989910289922,Ia
34225,2.540826008954919,2.522326008954919,-0.23427399104508073,0.16382600895491917,1.5580260089549194,-4.083873991045081,IIb
34226,2.5501260089755946,2.4843260089755947,0.10662600897559449,0.2617260089755945,1.5401260089755948,-4.1881739910244065,IIb
34227,2.6433510089643257,2.5938510089643256,-0.0023489910356745414,0.1665510089643255,1.6708510089643256,-3.2007489910356743,IIb
34235,2.585801008961159,2.579801008961159,0.058201008961158984,0.20700100896115903,1.747201008961159,-3.8409989910388407,IIb
34236,2.539226008976526,2.4768260089765257,-0.11617399102347414,0.31752600897652583,1.7563260089765258,-3.8927739910234744,IIb
34244,2.5532010089751753,2.4486010089751753,-0.11739899102482465,0.28570100897517536,1.4857010089751754,-4.800198991024825,IIb
34289,2.6782510089691685,2.6370510089691686,-0.1206489910308316,0.1353510089691684,1.3520510089691684,-3.870348991030832,IIb
34290,2.6751760089744305,2.6226760089744303,-0.1201239910255697,0.04367600897443036,2.1286760089744305,-4.28602399102557,IIb
34291,2.687726008975967,2.6295260089759673,-0.16217399102403296,-0.03197399102403298,2.5670260089759673,-3.610373991024033,IIb
34293,2.624526008967329,2.573026008967329,-0.14307399103267104,0.2154260089673291,1.1543260089673293,-4.069173991032671,IIb
34294,2.603676008972661,2.547476008972661,-0.11312399102733917,0.17977600897266088,1.472576008972661,-4.651123991027339,IIb
34295,2.610876008969797,2.550676008969797,-0.12392399103020302,0.1318760089697969,1.4568760089697972,-4.727623991030203,IIb
34296,2.671026008956316,2.623126008956316,-0.21177399104368388,-0.05357399104368388,1.813926008956316,-4.157973991043685,IIb
34299,2.589251008958179,2.596551008958179,-0.18294899104182127,0.1903510089581787,1.707651008958179,-4.296348991041821,IIb
34300,2.500526008972824,2.441726008972824,-0.11517399102717618,0.2187260089728239,1.4900260089728241,-4.3475739910271765,IIb
34301,2.646776008958249,2.5959760089582486,-0.1495239910417514,-0.013323991041751415,2.0433760089582487,-3.812523991041752,IIb
34322,2.7960510089670265,2.5959510089670266,-0.21154899103297364,0.057051008967026307,1.3328510089670265,-4.945248991032974,IIb
35322,2.3992760089725675,2.3992760089725675,-0.04962399102743231,-0.04962399102743231,4.751676008972567,0.3826760089725677,IIa
35323,2.517626008974151,2.517626008974151,-0.1447739910258491,-0.1447739910258491,4.659526008974151,0.30852600897415094,IIa
35332,2.302226008968656,2.302226008968656,0.0274260089686561,0.0274260089686561,4.467926008968656,0.3780260089686561,IIa
35345,2.370701008960763,2.370701008960763,0.05090100896076322,0.05090100896076322,4.600101008960763,-0.02949899103923681,Ia
35373,2.446576008965443,2.446576008965443,-0.08472399103455697,-0.08472399103455697,4.748676008965443,0.1595760089654431,IIa
35386,2.258601008954989,2.258601008954989,0.12990100895498902,0.12990100895498902,4.6141010089549885,0.17560100895498898,IIa
35387,2.499751008973429,2.499751008973429,-0.09664899102657087,-0.09664899102657087,4.786651008973429,0.3168510089734292,IIa
35408,2.510126008958947,2.510126008958947,-0.07517399104105293,-0.07517399104105293,4.138626008958947,-0.08527399104105293,Ia
35410,2.2655010089803445,2.2655010089803445,0.03300100898034419,0.03300100898034419,4.308901008980344,0.24620100898034425,IIa
35411,2.2859510089799486,2.2859510089799486,0.04315100897994839,0.04315100897994839,4.373251008979948,0.3978510089799484,IIa
35575,2.5622260089562694,2.5622260089562694,-0.017873991043730553,-0.017873991043730553,4.100426008956269,0.1913260089562695,IIa
35681,2.392576008978109,2.392576008978109,-0.05722399102189091,-0.05722399102189091,4.271376008978109,0.14067600897810906,IIa
35708,2.44885100896223,2.44885100896223,0.11505100896222997,0.11505100896222997,4.95405100896223,-0.12324899103776998,Ia
35849,2.3862260089679577,2.3862260089679577,0.06362600896795756,0.06362600896795756,4.827126008967957,-1.2025739910320423,Ia
35875,2.373951008967352,2.373951008967352,0.39015100896735233,0.39015100896735233,4.986151008967352,-0.5340489910326477,Ia
35876,2.654626008969401,2.654626008969401,-0.11027399103059887,-0.11027399103059887,4.736826008969401,-0.15397399103059872,Ia
36000,2.4820760089561995,2.4820760089561995,0.19257600895619975,0.19257600895619975,4.837176008956199,-0.7383239910438003,Ia
36003,2.47920100897783,2.47920100897783,0.19350100897782962,0.19350100897782962,5.03640100897783,-0.09709899102217034,Ia
36008,2.4781760089604603,2.4781760089604603,0.2123760089604606,0.2123760089604606,4.92657600896046,-0.2826239910395395,Ia
36192,2.6150010089622766,2.5554010089622765,-0.12929899103772347,0.10140100896227655,0.7926010089622765,-3.7429989910377235,IIb
36193,2.59967600896223,2.54387600896223,-0.06272399103776993,0.14057600896223,0.95267600896223,-4.6060239910377705,IIb
36194,2.6515510089633945,2.593551008963394,0.15925100896339417,0.2809510089633941,1.0378510089633943,-4.350948991036606,IIb
36195,2.292801008969238,2.2654010089692385,0.023101008969238168,0.1488010089692382,1.1674010089692382,-2.756398991030762,IIb
36222,2.2702260089748494,2.2702260089748494,0.004126008974849493,0.004126008974849493,3.2342260089748494,-0.7701739910251507,Ia
36223,2.269576008980717,2.269576008980717,0.023976008980716723,0.023976008980716723,3.199776008980717,-0.7876239910192832,Ia
36224,2.2266010089687724,2.2266010089687724,0.12170100896877256,0.12170100896877256,3.2246010089687727,-0.6757989910312275,Ia
36225,2.2152760089804837,2.2152760089804837,0.08307600898048395,0.08307600898048395,3.428176008980484,-0.7105239910195161,Ia
36226,2.374401008970216,2.374401008970216,0.21400100897021612,0.21400100897021612,3.0903010089702163,-0.3732989910297838,Ia
36227,2.455026008964372,2.455026008964372,-0.07287399103562797,-0.07287399103562797,2.9006260089643723,-0.23257399103562781,Ia
36228,2.6388760089590404,2.6388760089590404,-0.09992399104095984,-0.09992399104095984,2.7948760089590405,-0.03722399104095975,IIa
36232,2.2221260089651635,2.2221260089651635,0.07532600896516373,0.07532600896516373,3.0704260089651636,-0.2874739910348364,Ia
36233,2.3195010089646515,2.3195010089646515,0.03200100896465141,0.03200100896465141,3.2899010089646517,-0.5372989910353484,Ia
36234,2.2162010089588775,2.2162010089588775,0.10110100895887719,0.10110100895887719,3.2181010089588775,-1.2419989910411227,Ia
36235,2.3988010089712173,2.3988010089712173,0.7577010089712173,0.7577010089712173,3.1276010089712174,-1.3654989910287827,Ia
36236,2.543726008965094,2.543726008965094,0.036626008965093826,0.036626008965093826,2.327226008965094,0.39332600896509384,Ib
36237,2.2574010089732663,2.2574010089732663,0.06990100897326623,0.06990100897326623,3.315201008973266,-0.6172989910267338,Ia
40541,2.6132010089801114,2.6132010089801114,-0.008998991019888547,-0.008998991019888547,1.7956010089801113,-4.503498991019889,IIb
40542,2.6904010089661647,2.615901008966165,-0.02419899103383516,0.15070100896616478,2.556001008966165,-4.965098991033836,IIb
40543,2.672526008970193,2.6366260089701927,-0.12687399102980723,0.042326008970192786,1.961926008970193,-4.370573991029808,IIb
40544,2.572601008968656,2.5422010089686564,-0.0667989910313439,0.034301008968656066,2.1444010089686563,-4.527198991031344,IIb
40545,2.673751008977597,2.632251008977597,-0.0251489910224032,0.26585100897759684,2.954151008977597,-4.589748991022404,Ia
40546,2.6627260089703095,2.6085260089703093,-0.1609739910296908,0.07442600897030927,1.9151260089703093,-4.6800739910296905,IIb
40547,2.6476760089629754,2.594876008962975,-0.23702399103702498,0.1967760089629751,2.6476760089629754,-4.350923991037025,Ia
40548,2.674801008960973,2.6343010089609726,-0.18329899103902725,-0.0010989910390272195,1.7430010089609729,-3.911998991039027,IIb
40549,2.644501008970216,2.5996010089702164,-0.02929899102978395,0.13810100897021615,1.7422010089702162,-4.080498991029785,IIb
40550,2.696451008969308,2.657551008969308,-0.12874899103069193,0.03575100896930805,1.7684510089693082,-3.3162489910306916,IIb
40551,2.6223510089647446,2.5869510089647445,-0.17344899103525535,0.10065100896474455,1.8183510089647448,-3.8270489910352548,IIb
40552,2.5399260089642324,2.5027260089642325,-0.20867399103576767,0.1554260089642323,1.5147260089642325,-4.564973991035767,IIb
40553,2.74320100896861,2.67290100896861,-0.1345989910313904,0.006901008968609568,2.69040100896861,-4.613098991031391,Ia
40554,2.6946010089734993,2.610501008973499,-0.09479899102650102,0.09570100897349898,2.914601008973499,-4.880098991026501,Ia
40555,2.6401510089624862,2.5802510089624864,-0.057548991037513875,0.12485100896248602,2.662651008962486,-4.929048991037514,Ia
40556,2.6408760089646983,2.601776008964698,-0.13682399103530196,0.124576008964698,2.972176008964698,-4.382923991035302,Ia
40557,2.710626008969727,2.6998260089697275,-0.2334739910302729,0.06592600896972711,2.5453260089697274,-4.319673991030273,IIb
40558,2.624851008969471,2.624851008969471,-0.03624899103052892,-0.03624899103052892,1.187351008969471,-3.227548991030529,IIb
